asset_id,recorded_at,vibration,temperature,pressure,rms,kurtosis,peak_to_peak
AST-005,2003-11-14 07:06:24,0.483,54.66,6.719,0.06964,2.9096,0.2497
AST-005,2003-11-14 07:16:24,0.497,56.39,6.443,0.07157,3.04248,0.29716
AST-005,2003-11-14 07:26:24,0.522,54.92,6.453,0.07594,2.70851,0.30185
AST-005,2003-11-14 07:36:24,0.583,54.39,6.562,0.07988,2.99539,0.40101
AST-005,2003-11-14 07:46:24,0.501,53.27,6.363,0.07969,2.63956,0.40143
AST-005,2003-11-14 07:56:24,0.538,55.59,6.566,0.08375,3.21681,0.30346
AST-005,2003-11-14 08:06:24,0.58,53.95,6.484,0.07455,3.06733,0.30042
AST-005,2003-11-14 08:16:24,0.523,55.34,6.328,0.07791,2.97452,0.28767
AST-005,2003-11-14 08:26:24,0.546,54.42,6.604,0.07075,2.9723,0.2575
AST-005,2003-11-14 08:36:24,0.475,54.31,6.566,0.08199,2.79875,0.34664
AST-005,2003-11-14 08:46:24,0.547,53.39,6.408,0.07325,3.04093,0.33204
AST-005,2003-11-14 08:56:24,0.527,54.82,6.505,0.08027,3.07433,0.29067
AST-005,2003-11-14 09:06:24,0.534,56.41,6.39,0.08299,2.87622,0.29579
AST-005,2003-11-14 09:16:24,0.523,55.59,6.345,0.0812,2.82356,0.42424
AST-005,2003-11-14 09:26:24,0.474,54.09,6.553,0.08281,3.0799,0.4351
AST-005,2003-11-14 09:36:24,0.581,54.03,6.294,0.07652,3.06726,0.29586
AST-005,2003-11-14 09:46:24,0.572,55.44,6.462,0.08533,2.94596,0.40505
AST-005,2003-11-14 09:56:24,0.573,54.36,6.42,0.0762,2.92957,0.4171
AST-005,2003-11-14 10:06:24,0.599,55.49,6.311,0.07656,2.91134,0.3255
AST-005,2003-11-14 10:16:24,0.455,55.95,6.445,0.08145,3.15884,0.38827
AST-005,2003-11-14 10:26:24,0.498,57.06,6.415,0.08287,3.14019,0.34308
AST-005,2003-11-14 10:36:24,0.456,53.71,6.568,0.07126,3.03859,0.31171
AST-005,2003-11-14 10:46:24,0.51,55.05,6.233,0.07822,3.08359,0.29555
AST-005,2003-11-14 10:56:24,0.492,54.83,6.466,0.07317,2.94814,0.27355
AST-005,2003-11-14 11:06:24,0.532,55.11,6.468,0.08048,3.19851,0.32578
AST-005,2003-11-14 11:16:24,0.566,56.55,6.458,0.08368,2.84366,0.33821
AST-005,2003-11-14 11:26:24,0.648,57.71,6.606,0.07345,3.16813,0.36736
AST-005,2003-11-14 11:36:24,0.532,56.18,6.553,0.07244,2.87859,0.36883
AST-005,2003-11-14 11:46:24,0.549,56.01,6.6,0.07624,3.34874,0.28757
AST-005,2003-11-14 11:56:24,0.594,57.09,6.253,0.07742,2.9983,0.29109
AST-005,2003-11-14 12:06:24,0.509,56.8,6.399,0.07692,2.81432,0.31048
AST-005,2003-11-14 12:16:24,0.55,56.24,6.617,0.08374,2.8989,0.41701
AST-005,2003-11-14 12:26:24,0.544,55.57,6.521,0.08793,2.97484,0.43892
AST-005,2003-11-14 12:36:24,0.623,57.23,6.393,0.08437,2.87998,0.34863
AST-005,2003-11-14 12:46:24,0.54,53.81,6.488,0.08283,3.12225,0.44154
AST-005,2003-11-14 12:56:24,0.602,55.45,6.545,0.07998,2.94404,0.35868
AST-005,2003-11-14 13:06:24,0.533,55.73,6.606,0.0811,3.1436,0.39258
AST-005,2003-11-14 13:16:24,0.573,56.38,6.504,0.07316,3.09415,0.33205
AST-005,2003-11-14 13:26:24,0.498,55.28,6.582,0.07422,2.79383,0.32438
AST-005,2003-11-14 13:36:24,0.577,56.21,6.509,0.08336,2.87048,0.42485
AST-005,2003-11-14 13:46:24,0.565,54.98,6.39,0.0766,3.02403,0.34725
AST-005,2003-11-14 13:56:24,0.48,57.61,6.581,0.08064,2.88029,0.31708
AST-005,2003-11-14 14:06:24,0.572,55.4,6.543,0.08737,2.72027,0.3254
AST-005,2003-11-14 14:16:24,0.506,56.37,6.563,0.07987,2.96269,0.43424
AST-005,2003-11-14 14:26:24,0.555,58.54,6.326,0.08566,3.02512,0.33178
AST-005,2003-11-14 14:36:24,0.588,59.08,6.547,0.08373,2.85518,0.35551
AST-005,2003-11-14 14:46:24,0.529,56.94,6.654,0.08211,3.15518,0.29106
AST-005,2003-11-14 14:56:24,0.602,56.86,6.6,0.07425,3.16313,0.38943
AST-005,2003-11-14 15:06:24,0.5,56.83,6.454,0.07625,2.77804,0.35099
AST-005,2003-11-14 15:16:24,0.619,56.01,6.411,0.08235,3.00179,0.40757
AST-005,2003-11-14 15:26:24,0.597,56.74,6.572,0.08457,2.82554,0.37031
AST-005,2003-11-14 15:36:24,0.544,57.99,6.637,0.08462,3.11411,0.41739
AST-005,2003-11-14 15:46:24,0.703,57.66,6.293,0.08384,3.03568,0.29867
AST-005,2003-11-14 15:56:24,0.536,58.73,6.568,0.08917,3.15361,0.4056
AST-005,2003-11-14 16:06:24,0.587,60.21,6.157,0.08732,3.1743,0.34194
AST-005,2003-11-14 16:16:24,0.556,58.85,6.623,0.08186,3.17848,0.43002
AST-005,2003-11-14 16:26:24,0.5,55.59,6.846,0.07664,3.24121,0.41288
AST-005,2003-11-14 16:36:24,0.587,56.35,6.248,0.08938,3.09436,0.32672
AST-005,2003-11-14 16:46:24,0.549,59.54,6.251,0.08093,3.05646,0.43011
AST-005,2003-11-14 16:56:24,0.549,58.4,6.475,0.07989,3.13192,0.41398
AST-005,2003-11-14 17:06:24,0.529,59.41,6.41,0.07979,3.1198,0.28443
AST-005,2003-11-14 17:16:24,0.55,56.16,6.286,0.07996,3.26207,0.35629
AST-005,2003-11-14 17:26:24,0.592,58.41,6.559,0.0841,3.30382,0.38805
AST-005,2003-11-14 17:36:24,0.605,59.03,6.393,0.0859,3.17262,0.40673
AST-005,2003-11-14 17:46:24,0.629,57.33,6.411,0.07712,2.73128,0.37287
AST-005,2003-11-14 17:56:24,0.59,59.9,6.529,0.08561,2.91636,0.39016
AST-005,2003-11-14 18:06:24,0.515,57.98,6.463,0.07316,3.00504,0.31583
AST-005,2003-11-14 18:16:24,0.564,56.62,6.36,0.08226,2.82456,0.44964
AST-005,2003-11-14 18:26:24,0.57,58.45,6.654,0.0727,2.79426,0.32297
AST-005,2003-11-14 18:36:24,0.565,57.02,6.543,0.08597,2.96505,0.42508
AST-005,2003-11-14 18:46:24,0.543,59.51,6.407,0.08237,2.95627,0.43675
AST-005,2003-11-14 18:56:24,0.501,56.81,6.663,0.07906,3.19714,0.29264
AST-005,2003-11-14 19:06:24,0.492,56.5,6.76,0.08387,3.15426,0.34585
AST-005,2003-11-14 19:16:24,0.569,57.63,6.675,0.08148,2.82829,0.38384
AST-005,2003-11-14 19:26:24,0.539,56.29,6.442,0.08573,3.22865,0.45183
AST-005,2003-11-14 19:36:24,0.56,57.26,6.926,0.08061,2.72549,0.30639
AST-005,2003-11-14 19:46:24,0.632,57.59,6.674,0.0748,3.26241,0.38013
AST-005,2003-11-14 19:56:24,0.647,58.1,6.571,0.07719,2.75133,0.35138
AST-005,2003-11-14 20:06:24,0.674,58.52,6.48,0.083,2.96148,0.31395
AST-005,2003-11-14 20:16:24,0.593,58.39,6.494,0.09269,3.1793,0.37008
AST-005,2003-11-14 20:26:24,0.529,56.69,6.766,0.08691,3.12475,0.35128
AST-005,2003-11-14 20:36:24,0.602,58.45,6.615,0.07499,2.8609,0.33561
AST-005,2003-11-14 20:46:24,0.505,57.39,6.216,0.08256,2.85006,0.32051
AST-005,2003-11-14 20:56:24,0.591,57.25,6.272,0.0769,3.01052,0.33463
AST-005,2003-11-14 21:06:24,0.626,57.13,6.53,0.07893,3.22032,0.38396
AST-005,2003-11-14 21:16:24,0.467,57.52,6.61,0.08365,3.19178,0.38213
AST-005,2003-11-14 21:26:24,0.511,57.24,6.371,0.07768,3.17749,0.38203
AST-005,2003-11-14 21:36:24,0.588,58.83,6.503,0.07557,2.84322,0.39901
AST-005,2003-11-14 21:46:24,0.587,58.4,6.416,0.07736,2.85284,0.41813
AST-005,2003-11-14 21:56:24,0.552,56.11,6.596,0.08421,2.83456,0.45529
AST-005,2003-11-14 22:06:24,0.547,56.95,6.254,0.08765,3.02963,0.45112
AST-005,2003-11-14 22:16:24,0.592,56.33,6.406,0.0777,3.01772,0.37812
AST-005,2003-11-14 22:26:24,0.659,57.4,6.592,0.08809,2.96274,0.36837
AST-005,2003-11-14 22:36:24,0.583,57.23,6.568,0.07703,3.18356,0.38015
AST-005,2003-11-14 22:46:24,0.577,57.28,6.501,0.08022,2.98012,0.30394
AST-005,2003-11-14 22:56:24,0.631,56.01,6.678,0.08555,2.67285,0.42871
AST-005,2003-11-14 23:06:24,0.585,55.5,6.557,0.0725,3.17795,0.34952
AST-005,2003-11-14 23:16:24,0.499,57.59,6.42,0.07573,3.29202,0.2855
AST-005,2003-11-14 23:26:24,0.547,57.75,6.302,0.08005,2.84004,0.35773
AST-005,2003-11-14 23:36:24,0.546,57.43,6.648,0.0787,2.86496,0.29387
AST-005,2003-11-14 23:46:24,0.54,55.69,6.489,0.08196,2.83911,0.39816
AST-005,2003-11-14 23:56:24,0.508,54.23,6.296,0.0784,3.09427,0.39766
AST-005,2003-11-15 00:06:24,0.553,58.06,6.351,0.07558,2.98417,0.40433
AST-005,2003-11-15 00:16:24,0.55,56.47,6.536,0.0811,2.88886,0.37677
AST-005,2003-11-15 00:26:24,0.624,53.84,6.633,0.07681,3.1533,0.35763
AST-005,2003-11-15 00:36:24,0.598,55.51,6.641,0.08209,3.0686,0.35335
AST-005,2003-11-15 00:46:24,0.574,57.48,6.395,0.06984,3.23964,0.31681
AST-005,2003-11-15 00:56:24,0.58,55.02,6.715,0.07677,2.83766,0.3171
AST-005,2003-11-15 01:06:24,0.506,55.51,6.419,0.08121,2.95888,0.28946
AST-005,2003-11-15 01:16:24,0.469,53.58,6.696,0.08693,2.97064,0.4113
AST-005,2003-11-15 01:26:24,0.522,54.2,6.646,0.07089,3.05061,0.34339
AST-005,2003-11-15 01:36:24,0.483,55.84,6.616,0.07548,2.96986,0.2911
AST-005,2003-11-15 01:46:24,0.54,54.57,6.612,0.07763,2.88927,0.34986
AST-005,2003-11-15 01:56:24,0.503,54.97,6.526,0.07585,3.29365,0.33526
AST-005,2003-11-15 02:06:24,0.541,53.39,6.637,0.07398,2.94422,0.30298
AST-005,2003-11-15 02:16:24,0.57,55.28,6.583,0.076,2.91636,0.31814
AST-005,2003-11-15 02:26:24,0.538,57.03,6.747,0.07778,3.00459,0.31307
AST-005,2003-11-15 02:36:24,0.48,54.43,6.339,0.08597,3.0044,0.38827
AST-005,2003-11-15 02:46:24,0.575,55.7,6.648,0.08287,3.02959,0.4411
AST-005,2003-11-15 02:56:24,0.496,52.84,6.466,0.07297,3.21602,0.35885
AST-005,2003-11-15 03:06:24,0.579,55.02,6.583,0.07778,3.01543,0.4147
AST-005,2003-11-15 03:16:24,0.542,55.9,6.671,0.08477,3.04362,0.35143
AST-005,2003-11-15 03:26:24,0.518,55.07,6.657,0.07934,2.98006,0.40744
AST-005,2003-11-15 03:36:24,0.549,53.16,6.392,0.07964,2.85173,0.41448
AST-005,2003-11-15 03:46:24,0.482,54.0,6.333,0.06723,3.11093,0.26066
AST-005,2003-11-15 03:56:24,0.56,56.52,6.519,0.07171,3.02156,0.28445
AST-005,2003-11-15 04:06:24,0.572,55.43,6.311,0.0787,3.46783,0.29355
AST-005,2003-11-15 04:16:24,0.556,55.15,6.533,0.07701,3.12067,0.28373
AST-005,2003-11-15 04:26:24,0.556,54.59,6.476,0.08556,2.97575,0.35211
AST-005,2003-11-15 04:36:24,0.536,55.27,6.315,0.08672,3.01883,0.37266
AST-005,2003-11-15 04:46:24,0.5,55.78,6.381,0.07922,2.84125,0.43363
AST-005,2003-11-15 04:56:24,0.562,53.3,6.343,0.07685,2.99079,0.32862
AST-005,2003-11-15 05:06:24,0.575,53.54,6.573,0.08242,2.88213,0.30405
AST-005,2003-11-15 05:16:24,0.541,53.52,6.451,0.08008,2.90045,0.36457
AST-005,2003-11-15 05:26:24,0.494,54.57,6.607,0.08294,3.19127,0.33619
AST-005,2003-11-15 05:36:24,0.49,52.97,6.513,0.08553,2.74958,0.33217
AST-005,2003-11-15 05:46:24,0.534,54.5,6.656,0.07668,2.82988,0.39849
AST-005,2003-11-15 05:56:24,0.531,56.86,6.359,0.07421,2.92164,0.34706
AST-005,2003-11-15 06:06:24,0.499,53.12,5.984,0.07972,2.88705,0.36803
AST-005,2003-11-15 06:16:24,0.439,54.95,6.634,0.07781,3.08277,0.40891
AST-005,2003-11-15 06:26:24,0.566,53.25,6.635,0.07508,3.14566,0.29784
AST-005,2003-11-15 06:36:24,0.419,54.58,6.424,0.08069,2.87804,0.42528
AST-005,2003-11-15 06:46:24,0.507,54.82,6.391,0.07988,3.10444,0.30221
AST-005,2003-11-15 06:56:24,0.579,54.68,6.61,0.07442,3.0176,0.35538
AST-005,2003-11-15 07:06:24,0.534,53.31,6.493,0.07815,3.00317,0.39507
AST-005,2003-11-15 07:16:24,0.6,53.78,6.411,0.07427,3.36312,0.26125
AST-005,2003-11-15 07:26:24,0.562,54.12,6.68,0.08349,2.69018,0.34193
AST-005,2003-11-15 07:36:24,0.538,56.05,6.695,0.07741,2.90791,0.41616
AST-005,2003-11-15 07:46:24,0.546,55.63,6.314,0.079,3.18441,0.31977
AST-005,2003-11-15 07:56:24,0.501,54.02,6.687,0.085,3.22731,0.30906
AST-005,2003-11-15 08:06:24,0.544,56.36,6.705,0.08335,2.81247,0.41078
AST-005,2003-11-15 08:16:24,0.561,53.35,6.517,0.08179,2.8601,0.28982
AST-005,2003-11-15 08:26:24,0.494,56.0,6.675,0.07234,3.21063,0.38938
AST-005,2003-11-15 08:36:24,0.551,53.35,6.341,0.07714,2.84181,0.3705
AST-005,2003-11-15 08:46:24,0.484,53.67,6.721,0.07723,3.04336,0.33402
AST-005,2003-11-15 08:56:24,0.571,53.14,6.688,0.06908,3.07756,0.27323
AST-005,2003-11-15 09:06:24,0.551,55.79,6.487,0.08082,3.13606,0.37055
AST-005,2003-11-15 09:16:24,0.549,55.96,6.317,0.07747,2.99068,0.38207
AST-005,2003-11-15 09:26:24,0.54,55.36,6.676,0.08975,2.67964,0.33582
AST-005,2003-11-15 09:36:24,0.518,55.97,6.403,0.0747,3.18383,0.40884
AST-005,2003-11-15 09:46:24,0.521,55.6,6.614,0.0784,2.85458,0.38104
AST-005,2003-11-15 09:56:24,0.481,56.37,6.436,0.0768,3.13116,0.34899
AST-005,2003-11-15 10:06:24,0.533,54.99,6.42,0.08875,2.85635,0.39273
AST-005,2003-11-15 10:16:24,0.548,55.25,6.348,0.07802,3.13419,0.39021
AST-005,2003-11-15 10:26:24,0.576,53.69,6.409,0.07685,3.10738,0.26994
AST-005,2003-11-15 10:36:24,0.528,55.62,6.477,0.0879,2.82619,0.35206
AST-005,2003-11-15 10:46:24,0.593,56.77,6.571,0.07496,2.83129,0.36997
AST-005,2003-11-15 10:56:24,0.539,57.58,6.758,0.07111,3.02391,0.29205
AST-005,2003-11-15 11:06:24,0.536,55.9,5.972,0.07917,2.69746,0.28831
AST-005,2003-11-15 11:16:24,0.558,53.94,6.54,0.08055,2.94354,0.37629
AST-005,2003-11-15 11:26:24,0.572,54.19,6.483,0.08363,2.87507,0.41653
AST-005,2003-11-15 11:36:24,0.592,56.74,6.472,0.07717,2.8871,0.3508
AST-005,2003-11-15 11:46:24,0.528,57.36,6.38,0.07983,2.93644,0.40396
AST-005,2003-11-15 11:56:24,0.601,56.33,6.608,0.07437,2.94426,0.28154
AST-005,2003-11-15 12:06:24,0.627,56.62,6.63,0.07979,2.78403,0.33994
AST-005,2003-11-15 12:16:24,0.628,56.92,6.447,0.08592,3.25741,0.45772
AST-005,2003-11-15 12:26:24,0.609,56.01,6.567,0.08354,3.19496,0.40422
AST-005,2003-11-15 12:36:24,0.626,57.49,6.304,0.08354,2.87241,0.43343
AST-005,2003-11-15 12:46:24,0.578,56.08,6.885,0.07003,2.81149,0.32538
AST-005,2003-11-15 12:56:24,0.533,58.41,6.644,0.07158,2.96139,0.28104
AST-005,2003-11-15 13:06:24,0.583,55.77,6.444,0.08608,3.08302,0.4597
AST-005,2003-11-15 13:16:24,0.584,54.02,6.623,0.08504,3.03353,0.30747
AST-005,2003-11-15 13:26:24,0.558,55.36,6.345,0.07242,3.03464,0.29095
AST-005,2003-11-15 13:36:24,0.546,55.68,6.435,0.06999,3.17663,0.36997
AST-005,2003-11-15 13:46:24,0.563,56.34,6.534,0.06562,2.98609,0.30887
AST-005,2003-11-15 13:56:24,0.532,58.47,6.282,0.08004,2.78433,0.3991
AST-005,2003-11-15 14:06:24,0.569,57.13,6.34,0.0703,3.05184,0.33379
AST-005,2003-11-15 14:16:24,0.575,56.69,6.581,0.08184,3.0727,0.32748
AST-005,2003-11-15 14:26:24,0.549,54.51,6.602,0.08081,2.90169,0.29931
AST-005,2003-11-15 14:36:24,0.467,55.74,6.729,0.07382,2.93676,0.31675
AST-005,2003-11-15 14:46:24,0.523,59.14,6.541,0.08785,2.96175,0.37495
AST-005,2003-11-15 14:56:24,0.584,56.53,6.257,0.07801,3.17625,0.36
AST-005,2003-11-15 15:06:24,0.587,57.68,6.464,0.07972,2.84576,0.34436
AST-005,2003-11-15 15:16:24,0.525,59.03,6.352,0.08465,2.99995,0.36857
AST-005,2003-11-15 15:26:24,0.515,58.8,6.469,0.0856,2.85459,0.35419
AST-005,2003-11-15 15:36:24,0.589,57.66,6.583,0.08113,2.89409,0.30637
AST-005,2003-11-15 15:46:24,0.548,59.11,6.424,0.07967,3.14125,0.39009
AST-005,2003-11-15 15:56:24,0.643,57.14,6.661,0.08511,3.06516,0.39223
AST-005,2003-11-15 16:06:24,0.654,58.65,6.262,0.08323,3.00131,0.44053
AST-005,2003-11-15 16:16:24,0.606,56.19,6.642,0.08011,2.63941,0.35615
AST-005,2003-11-15 16:26:24,0.529,55.83,6.851,0.0844,3.03652,0.39611
AST-005,2003-11-15 16:36:24,0.606,57.63,6.621,0.073,2.95363,0.32856
AST-005,2003-11-15 16:46:24,0.567,58.35,6.574,0.06688,3.0762,0.3532
AST-005,2003-11-15 16:56:24,0.655,59.21,6.238,0.07627,3.12465,0.33951
AST-005,2003-11-15 17:06:24,0.599,57.82,6.552,0.08614,3.04635,0.42735
AST-005,2003-11-15 17:16:24,0.603,56.75,6.422,0.08444,3.13411,0.42567
AST-005,2003-11-15 17:26:24,0.563,59.26,6.233,0.08395,3.08012,0.32955
AST-005,2003-11-15 17:36:24,0.548,57.22,6.449,0.07876,2.7788,0.40632
AST-005,2003-11-15 17:46:24,0.523,58.01,6.55,0.08519,3.01197,0.31091
AST-005,2003-11-15 17:56:24,0.567,56.42,6.339,0.08927,3.08551,0.47139
AST-005,2003-11-15 18:06:24,0.564,57.42,6.759,0.08388,3.31638,0.36944
AST-005,2003-11-15 18:16:24,0.556,57.46,6.384,0.08655,2.71366,0.30626
AST-005,2003-11-15 18:26:24,0.526,56.18,6.599,0.0705,3.22763,0.24894
AST-005,2003-11-15 18:36:24,0.591,59.29,6.572,0.07835,3.22921,0.28241
AST-005,2003-11-15 18:46:24,0.579,59.06,6.675,0.08051,2.95233,0.36413
AST-005,2003-11-15 18:56:24,0.56,57.12,6.725,0.08347,2.96092,0.39089
AST-005,2003-11-15 19:06:24,0.611,56.02,6.57,0.08763,2.99745,0.41889
AST-005,2003-11-15 19:16:24,0.565,57.17,6.21,0.08126,2.96137,0.3584
AST-005,2003-11-15 19:26:24,0.512,56.7,6.419,0.08584,2.87754,0.30742
AST-005,2003-11-15 19:36:24,0.61,58.91,6.471,0.09311,2.77377,0.40647
AST-005,2003-11-15 19:46:24,0.551,56.44,6.445,0.07799,2.77831,0.38272
AST-005,2003-11-15 19:56:24,0.624,59.77,6.253,0.08457,3.12729,0.40287
AST-005,2003-11-15 20:06:24,0.571,56.7,6.384,0.08458,3.22017,0.31716
AST-005,2003-11-15 20:16:24,0.514,58.7,6.608,0.09182,3.24449,0.32905
AST-005,2003-11-15 20:26:24,0.587,58.22,6.577,0.07694,2.72007,0.36335
AST-005,2003-11-15 20:36:24,0.459,56.91,6.729,0.08004,3.17965,0.39961
AST-005,2003-11-15 20:46:24,0.586,56.1,6.399,0.07908,3.14314,0.30998
AST-005,2003-11-15 20:56:24,0.47,58.42,6.445,0.07572,2.91597,0.38819
AST-005,2003-11-15 21:06:24,0.514,56.45,6.8,0.07984,2.99519,0.34803
AST-005,2003-11-15 21:16:24,0.525,57.22,6.283,0.08432,3.22635,0.39536
AST-005,2003-11-15 21:26:24,0.534,60.56,6.552,0.0833,2.84134,0.2997
AST-005,2003-11-15 21:36:24,0.516,58.21,6.457,0.07511,3.06652,0.29554
AST-005,2003-11-15 21:46:24,0.554,54.83,6.495,0.07787,3.09183,0.32204
AST-005,2003-11-15 21:56:24,0.448,56.11,6.584,0.07889,2.92449,0.35498
AST-005,2003-11-15 22:06:24,0.608,59.15,6.474,0.08125,3.25283,0.30996
AST-005,2003-11-15 22:16:24,0.469,55.67,6.621,0.07736,2.93231,0.3741
AST-005,2003-11-15 22:26:24,0.607,57.41,6.516,0.07816,3.14963,0.40894
AST-005,2003-11-15 22:36:24,0.578,56.95,6.364,0.07008,2.96942,0.34301
AST-005,2003-11-15 22:46:24,0.505,56.12,6.442,0.08999,3.23045,0.31691
AST-005,2003-11-15 22:56:24,0.516,55.28,6.41,0.07926,3.10599,0.41934
AST-005,2003-11-15 23:06:24,0.542,55.51,6.348,0.07818,2.89923,0.38698
AST-005,2003-11-15 23:16:24,0.556,57.31,6.608,0.07123,3.05765,0.33971
AST-005,2003-11-15 23:26:24,0.609,58.34,6.537,0.07665,2.9529,0.40481
AST-005,2003-11-15 23:36:24,0.641,56.65,6.457,0.0781,3.05806,0.39425
AST-005,2003-11-15 23:46:24,0.451,56.75,6.573,0.08705,3.27239,0.40456
AST-005,2003-11-15 23:56:24,0.577,54.79,6.454,0.0848,3.11425,0.36218
AST-005,2003-11-16 00:06:24,0.516,56.73,6.423,0.07462,2.77125,0.3213
AST-005,2003-11-16 00:16:24,0.581,55.27,6.528,0.07991,3.0992,0.38825
AST-005,2003-11-16 00:26:24,0.554,57.23,6.15,0.07983,2.76598,0.37496
AST-005,2003-11-16 00:36:24,0.466,55.56,6.607,0.07532,2.95377,0.34722
AST-005,2003-11-16 00:46:24,0.568,57.78,6.433,0.08671,2.88358,0.40221
AST-005,2003-11-16 00:56:24,0.566,53.12,6.399,0.07815,2.98786,0.34179
AST-005,2003-11-16 01:06:24,0.608,56.4,6.638,0.0823,3.02871,0.2996
AST-005,2003-11-16 01:16:24,0.547,53.43,6.397,0.0797,2.93058,0.38659
AST-005,2003-11-16 01:26:24,0.515,56.47,6.684,0.08193,2.91202,0.41911
AST-005,2003-11-16 01:36:24,0.617,55.66,6.591,0.08102,2.96921,0.4018
AST-005,2003-11-16 01:46:24,0.526,57.22,6.678,0.08204,3.1856,0.29816
AST-005,2003-11-16 01:56:24,0.498,56.12,6.4,0.08011,2.7134,0.39557
AST-005,2003-11-16 02:06:24,0.603,55.43,6.405,0.0747,2.92561,0.29282
AST-005,2003-11-16 02:16:24,0.575,54.93,6.475,0.0817,2.98584,0.41631
AST-005,2003-11-16 02:26:24,0.452,53.8,6.572,0.07717,3.1295,0.40482
AST-005,2003-11-16 02:36:24,0.429,52.43,6.584,0.08128,2.9595,0.30688
AST-005,2003-11-16 02:46:24,0.517,53.22,6.4,0.07991,3.15358,0.35794
AST-005,2003-11-16 02:56:24,0.506,58.55,6.481,0.06884,3.24568,0.3613
AST-005,2003-11-16 03:06:24,0.455,55.23,6.405,0.06999,2.97476,0.2737
AST-005,2003-11-16 03:16:24,0.583,54.86,6.586,0.07863,2.93686,0.40086
AST-005,2003-11-16 03:26:24,0.507,54.56,6.439,0.07764,3.01439,0.32007
AST-005,2003-11-16 03:36:24,0.5,54.51,6.301,0.08011,3.16432,0.36378
AST-005,2003-11-16 03:46:24,0.511,54.75,6.482,0.078,3.08391,0.34857
AST-005,2003-11-16 03:56:24,0.512,55.02,6.499,0.06914,2.93988,0.2707
AST-005,2003-11-16 04:06:24,0.562,54.54,6.51,0.08492,3.20863,0.33038
AST-005,2003-11-16 04:16:24,0.438,54.05,6.394,0.08602,3.00885,0.44117
AST-005,2003-11-16 04:26:24,0.477,55.08,6.796,0.07229,2.94452,0.37513
AST-005,2003-11-16 04:36:24,0.472,51.0,6.538,0.07925,3.12857,0.33431
AST-005,2003-11-16 04:46:24,0.646,52.51,6.29,0.07951,3.15693,0.42866
AST-005,2003-11-16 04:56:24,0.499,54.62,6.597,0.0796,2.8248,0.31084
AST-005,2003-11-16 05:06:24,0.534,52.7,6.657,0.07729,3.08212,0.2964
AST-005,2003-11-16 05:16:24,0.557,54.22,6.333,0.08818,2.90504,0.34358
AST-005,2003-11-16 05:26:24,0.557,53.82,6.481,0.07889,3.13686,0.32167
AST-005,2003-11-16 05:36:24,0.457,53.28,6.516,0.07763,3.09307,0.39585
AST-005,2003-11-16 05:46:24,0.567,53.58,6.358,0.076,3.00773,0.41475
AST-005,2003-11-16 05:56:24,0.509,52.95,6.337,0.07248,3.09729,0.3775
AST-005,2003-11-16 06:06:24,0.483,54.14,6.547,0.08395,3.12005,0.31495
AST-005,2003-11-16 06:16:24,0.546,53.86,6.624,0.07153,2.88141,0.3411
AST-005,2003-11-16 06:26:24,0.535,52.86,6.325,0.07201,2.73707,0.36207
AST-005,2003-11-16 06:36:24,0.577,56.15,6.691,0.07919,3.20909,0.38241
AST-005,2003-11-16 06:46:24,0.624,54.28,6.232,0.07417,2.91911,0.34794
AST-005,2003-11-16 06:56:24,0.59,55.13,6.757,0.07565,3.21379,0.28135
AST-005,2003-11-16 07:06:24,0.545,53.17,6.493,0.08245,2.94918,0.29758
AST-005,2003-11-16 07:16:24,0.499,55.16,6.453,0.07688,3.10457,0.33896
AST-005,2003-11-16 07:26:24,0.511,55.61,6.398,0.08355,3.41248,0.30443
AST-005,2003-11-16 07:36:24,0.507,54.38,6.503,0.06814,3.21322,0.25606
AST-005,2003-11-16 07:46:24,0.479,55.78,6.524,0.08046,3.20395,0.32897
AST-005,2003-11-16 07:56:24,0.565,53.63,6.381,0.07949,3.32495,0.34728
AST-005,2003-11-16 08:06:24,0.576,55.42,6.315,0.07495,2.95483,0.41125
AST-005,2003-11-16 08:16:24,0.529,54.25,6.358,0.07661,2.71613,0.39696
AST-005,2003-11-16 08:26:24,0.554,54.94,6.594,0.07832,2.9811,0.32791
AST-005,2003-11-16 08:36:24,0.42,55.29,6.678,0.0833,3.15691,0.32525
AST-005,2003-11-16 08:46:24,0.512,53.73,6.77,0.07693,3.00483,0.32838
AST-005,2003-11-16 08:56:24,0.551,53.33,6.638,0.07588,3.04291,0.29803
AST-005,2003-11-16 09:06:24,0.557,54.06,6.274,0.08286,2.98137,0.44505
AST-005,2003-11-16 09:16:24,0.493,54.84,6.302,0.07802,3.23203,0.4229
AST-005,2003-11-16 09:26:24,0.52,54.03,6.71,0.07568,3.25987,0.33682
AST-005,2003-11-16 09:36:24,0.487,56.46,6.563,0.07885,3.14909,0.27789
AST-005,2003-11-16 09:46:24,0.485,52.36,6.7,0.07787,2.86811,0.28891
AST-005,2003-11-16 09:56:24,0.573,55.25,6.691,0.08311,3.19595,0.32214
AST-005,2003-11-16 10:06:24,0.485,55.39,6.375,0.08036,2.91705,0.4391
AST-005,2003-11-16 10:16:24,0.57,55.63,6.481,0.07987,2.91372,0.35293
AST-005,2003-11-16 10:26:24,0.575,53.09,6.589,0.08241,2.75332,0.38263
AST-005,2003-11-16 10:36:24,0.489,54.3,6.403,0.07711,2.68634,0.30535
